"ID","LONGDISTANCE","INTERNATIONAL","LOCAL","DROPPED","PAYMETHOD","LOCALBILLTYPE","LONGDISTANCEBILLTYPE","USAGE","RATEPLAN","GENDER","STATUS","CHILDREN","ESTINCOME","CAROWNER","AGE","CHURN"
"2328","3","0","11","0","CC","Budget","Standard","14","3","F","S","2","21021.6","Y","62.753333","T"
"233","6","0","30","0","Auto","FreeLocal","Intnl_discount","37","2","F","M","1","66000","Y","63.353333","F"
"2331","27","0","58","0","Auto","Budget","Standard","86","1","F","S","2","28787.4","N","41.666667","T"
"234","16","0","113","1","CH","Budget","Standard","129","2","F","M","2","50561.3","N","52","F"
"2342","22","0","34","0","Auto","Budget","Standard","57","3","F","S","2","19131.1","N","56.186667","T"
"2347","29","9","104","0","CC","Budget","Standard","143","1","M","S","2","43634.5","N","21.78","T"
"2352","16","5","10","0","CC","Budget","Standard","32","1","M","S","1","92647.5","N","56.046667","T"
"2354","25","0","179","0","CC","FreeLocal","Standard","206","3","M","S","0","74460.7","Y","55.34","T"
"2359","22","0","20","0","CC","Budget","Intnl_discount","43","2","M","M","1","13091.6","N","59.126667","F"
"236","22","0","41","0","CC","Budget","Intnl_discount","64","3","F","S","2","23464","Y","70","T"
"2362","29","0","52","0","Auto","FreeLocal","Standard","82","4","F","M","2","62061.8","Y","45.92","F"
"2363","27","0","57","0","CC","Budget","Standard","85","4","F","M","1","20550.9","Y","22.12","T"
"2367","22","0","34","0","Auto","Budget","Standard","57","4","F","S","2","19131.1","N","56.186667","T"
"237","28","0","38","0","CC","FreeLocal","Standard","67","4","F","M","2","194.57","N","42","F"
"2371","22","0","27","0","CH","Budget","Standard","49","4","F","S","2","6440.46","Y","41","F"
"2372","8","0","39","0","CC","Budget","Standard","47","2","M","M","1","63900.9","N","28.333333","F"
"2373","6","0","58","0","CC","Budget","Standard","64","1","M","M","2","28766.9","N","46.84","F"
"2377","7","0","196","0","CC","Budget","Standard","203","2","M","S","0","72928.2","N","38.733333","F"
"238","17","0","8","0","CH","FreeLocal","Intnl_discount","26","4","F","M","1","98680.4","Y","55","F"
"2388","29","0","8","0","CH","Budget","Intnl_discount","38","1","F","S","0","93322.1","Y","40.313333","T"
"239","13","0","144","0","CC","Budget","Standard","158","3","M","M","1","65619.7","Y","46","T"
"2391","27","0","23","0","CC","Budget","Standard","51","3","M","M","2","49910.7","Y","51.52","F"
"2392","11","0","25","0","CC","FreeLocal","Standard","37","1","M","M","0","76161.4","Y","44.573333","T"
"2393","16","0","10","0","CC","FreeLocal","Intnl_discount","26","1","F","M","2","55860","Y","14.573333","F"
"24","17","4","49","1","Auto","FreeLocal","Standard","72","2","F","M","2","47902","N","26.033333","F"
"2400","10","0","57","0","CC","FreeLocal","Standard","67","1","M","M","2","57360.8","Y","53.253333","F"
"2403","11","0","95","0","Auto","Budget","Standard","107","2","F","S","2","14578.8","Y","60.933333","T"
"2404","0","0","22","0","CC","Budget","Standard","22","3","F","M","2","87578.2","Y","53.366667","F"
"2405","25","0","32","0","CC","FreeLocal","Standard","58","1","F","M","2","86695.4","N","13.906667","F"
"241","22","0","151","0","Auto","FreeLocal","Intnl_discount","174","2","F","S","0","85275","N","47","F"
"2413","5","8","63","0","Auto","FreeLocal","Standard","77","1","M","M","2","30665.2","Y","22.88","F"
"2415","17","0","8","0","CH","FreeLocal","Intnl_discount","26","3","F","M","1","98680.4","Y","48","F"
"2417","10","0","93","0","CC","Budget","Standard","104","3","F","M","1","95620.3","Y","52.646667","F"
"2419","15","0","8","0","CC","FreeLocal","Intnl_discount","24","4","F","M","1","66921.4","Y","70","F"
"2420","13","0","11","0","Auto","FreeLocal","Standard","25","2","F","M","1","98453.6","Y","61","F"
"2422","25","0","252","1","Auto","Budget","Standard","277","3","F","S","2","57420","Y","52","F"
"2423","3","3","26","1","CH","FreeLocal","Standard","34","1","M","M","0","70000","N","55","T"
"2424","17","0","39","0","CC","Budget","Intnl_discount","57","2","M","M","2","47639.1","N","41","F"
"2427","22","0","103","1","CC","FreeLocal","Standard","126","1","F","S","0","39461","N","22.226667","T"
"2429","14","1","149","0","CC","FreeLocal","Intnl_discount","166","4","F","S","0","89813.6","N","12.846667","F"
"243","13","0","11","0","Auto","FreeLocal","Standard","25","3","F","M","1","98453.6","Y","46","F"
"2431","20","8","80","0","CH","Budget","Intnl_discount","109","1","M","S","1","16432.1","Y","20.92","T"
"2434","12","0","7","0","Auto","Budget","Intnl_discount","20","2","F","S","1","540.4","Y","39.213333","T"
"2436","8","0","22","0","CC","FreeLocal","Standard","31","3","F","M","2","80087.7","N","41.92","F"
"2437","21","0","256","0","CC","Budget","Standard","278","4","F","M","2","59691.3","N","38.04","F"
"2438","28","0","113","0","CC","FreeLocal","Standard","141","2","F","S","2","11251.1","Y","41","T"
"244","25","0","10","0","CC","FreeLocal","Intnl_discount","35","3","F","M","2","94026.8","Y","27.746667","F"
"2443","18","0","104","0","CC","Budget","Standard","123","3","F","S","2","3416.62","Y","22.76","T"
"2445","26","0","17","0","CC","FreeLocal","Standard","44","1","M","M","0","5745","Y","15.38","T"
"2451","45","0","8","0","CH","FreeLocal","Standard","34","1","F","M","1","13829.4","N","24","T"
"2454","19","0","118","0","Auto","FreeLocal","Standard","137","1","F","M","1","82931.3","N","64.64","F"
"2455","17","0","27","0","CH","Budget","Standard","44","3","F","M","2","57483.9","N","44.026667","F"
"2457","10","0","32","0","Auto","FreeLocal","Standard","43","3","F","S","2","21274","N","45.526667","T"
"2458","21","0","192","0","CC","FreeLocal","Standard","214","2","F","M","2","28267","N","30.093333","F"
"246","25","0","252","1","Auto","Budget","Standard","277","2","F","S","2","57420","Y","61","F"
"2460","8","9","77","0","CH","Budget","Standard","94","2","F","M","2","36725.1","N","55.793333","F"
"2467","15","0","6","0","CC","Budget","Standard","22","3","F","M","2","91861","Y","41.98","F"
"2470","17","0","106","0","Auto","FreeLocal","Standard","123","3","F","S","1","12374.9","Y","33.493333","T"
"2471","8","0","37","0","CH","FreeLocal","Standard","46","4","F","M","2","69133.9","Y","26.833333","F"
"2473","11","0","12","0","CH","FreeLocal","Intnl_discount","23","1","F","M","2","84948","Y","29.446667","F"
"2474","2","0","50","0","Auto","Budget","Standard","52","4","F","M","2","30998.8","N","40.96","F"
"2480","9","9","8","0","CC","FreeLocal","Intnl_discount","27","3","M","M","2","21416.5","N","35.653333","F"
"2484","5","7","23","0","Auto","Budget","Standard","35","2","M","S","0","78554.2","N","16.7","F"
"2485","0","0","0","0","Auto","Budget","Standard","0","2","F","M","2","38215.9","N","30.886667","F"
"2487","2","0","24","0","CH","Budget","Intnl_discount","27","2","F","M","2","49745.3","N","47.966667","F"
"2489","22","4","43","0","CC","Budget","Standard","69","1","F","M","2","88427","N","13.86","F"
"2490","1","0","83","0","CC","FreeLocal","Intnl_discount","84","2","F","M","2","98003.7","Y","26.273333","F"
"2491","3","8","5","0","CC","Budget","Intnl_discount","16","3","M","S","0","89142.7","N","53.693333","T"
"2494","28","0","262","0","CC","Budget","Standard","265","1","F","S","0","41000","N","22","T"
"2499","22","0","82","0","CC","Budget","Intnl_discount","104","3","F","M","2","76289.2","N","48.206667","F"
"2502","8","0","99","0","CC","FreeLocal","Standard","108","2","M","S","0","9309.57","Y","25.44","F"
"2503","25","0","26","0","Auto","FreeLocal","Intnl_discount","48","3","F","M","1","32962.6","N","24","T"
"2504","39","0","154","0","CC","Budget","Intnl_discount","168","3","F","S","0","42000","N","21","T"
"2507","14","0","9","0","Auto","Budget","Intnl_discount","23","3","F","D","1","77726.4","N","56.72","F"
"2508","42","2","38","0","CC","FreeLocal","Standard","62","3","F","S","2","35089","N","18","T"
"2509","28","0","106","0","CC","Budget","Standard","134","1","F","S","1","2800.68","N","45.673333","T"
"2512","13","0","96","0","CC","FreeLocal","Standard","110","3","F","M","2","90271.6","N","44.926667","F"
"2516","21","0","6","0","CC","Budget","Standard","27","4","F","M","2","64816.6","Y","31.126667","F"
"2517","29","0","13","0","CC","FreeLocal","Standard","42","1","F","M","2","98217.1","N","44.98","F"
"2527","21","0","85","0","CC","Budget","Intnl_discount","107","4","F","M","2","36647.9","N","49.986667","F"
"2529","20","0","9","0","Auto","Budget","Intnl_discount","29","1","F","S","1","73338","N","48.246667","T"
"2530","3","0","40","0","CC","FreeLocal","Standard","44","3","F","S","0","433.74","N","60.746667","T"
"2536","21","0","87","0","CC","Budget","Standard","109","4","F","M","0","2031.61","N","20.3","T"
"254","0","0","10","0","CC","FreeLocal","Standard","10","3","F","M","2","18296.4","Y","42.626667","F"
"2542","0","0","15","0","CC","FreeLocal","Standard","15","4","F","M","0","55221","N","46","F"
"2543","28","0","60","0","Auto","FreeLocal","Standard","89","4","F","M","1","8073.11","N","47","F"
"2544","24","0","5","0","CH","Budget","Standard","29","3","M","M","0","95448.6","Y","53.68","F"
"2545","28","0","97","0","CC","FreeLocal","Standard","125","4","M","S","1","24141.5","Y","17.006667","T"
"2548","29","0","9","0","CC","Budget","Intnl_discount","38","1","M","S","2","72084.7","N","55.64","F"
"2549","13","0","40","0","CC","Budget","Standard","53","4","F","S","0","42760.5","N","48","F"
"2550","23","0","10","0","Auto","Budget","Intnl_discount","34","2","F","S","1","49072","N","52.646667","F"
"2551","16","0","126","0","CC","FreeLocal","Standard","142","2","F","M","0","27371.8","Y","62","F"
"2556","21","0","87","0","CC","Budget","Standard","108","2","F","S","0","95786.8","Y","41","F"
"2558","0","0","11","0","CC","FreeLocal","Intnl_discount","12","4","M","S","0","90321.6","N","55.113333","T"
"2559","18","0","136","0","CH","FreeLocal","Standard","154","4","M","S","0","90478.6","N","54.553333","T"
"2560","8","0","13","0","CH","Budget","Standard","21","3","F","M","2","56187","N","43","F"
"2563","23","0","206","0","CC","Budget","Intnl_discount","229","2","F","S","1","35000","N","24.393333","T"
"2565","2","7","11","1","CC","FreeLocal","Standard","21","2","M","M","0","9780.66","N","24.546667","F"
"2569","12","0","46","4","CC","FreeLocal","Standard","58","3","M","M","2","53010.8","N","18.84","F"
"257","22","0","63","0","Auto","FreeLocal","Standard","86","3","F","S","1","68000","N","60","F"
"2570","26","0","32","0","CC","Budget","Intnl_discount","58","1","M","M","0","75004.5","N","64.8","F"
"2573","20","0","13","0","CC","Budget","Standard","34","2","M","M","0","19749.3","N","60.366667","F"
"2575","9","0","6","0","CC","Budget","Intnl_discount","15","2","M","S","0","20078","N","32.846667","F"
"2576","17","4","49","1","Auto","FreeLocal","Standard","72","2","F","M","2","47902","N","26.033333","F"
"2584","14","0","25","0","CC","Budget","Standard","40","3","F","S","1","13576.5","N","39.426667","T"
"2586","20","0","39","0","CH","Budget","Intnl_discount","59","1","F","M","2","42031.8","N","50.753333","F"
"2595","22","0","40","0","Auto","Budget","Standard","62","3","F","S","1","13109.1","N","62.606667","T"
"2598","25","0","179","0","CC","FreeLocal","Standard","206","1","M","S","0","74460.7","Y","55.34","T"
"2599","29","0","40","0","CC","FreeLocal","Intnl_discount","69","2","F","M","1","43894.5","N","40.18","F"
"2600","27","0","58","0","Auto","Budget","Standard","86","4","F","S","2","28787.4","N","41.666667","T"
"2601","26","0","9","0","CC","FreeLocal","Standard","36","1","F","S","1","94278.7","Y","53.12","F"
"2604","17","0","31","0","CH","Budget","Intnl_discount","48","3","F","M","0","91708.4","N","37.293333","F"
"2605","17","0","137","2","CC","FreeLocal","Standard","154","1","F","S","0","64335","Y","19.066667","F"
"2606","29","0","52","0","Auto","FreeLocal","Standard","82","4","F","M","2","62061.8","Y","45.92","F"
"2608","28","0","84","0","CC","FreeLocal","Standard","112","2","F","S","0","76142","N","32.02","F"
"2609","17","0","41","2","Auto","Budget","Standard","58","2","F","M","1","46513.5","N","30.053333","F"
"261","20","0","37","0","Auto","Budget","Standard","57","3","F","S","2","86747.1","N","64.853333","F"
"2610","3","0","44","0","CC","FreeLocal","Standard","47","2","M","S","1","1765.41","N","18.766667","F"
"2611","22","0","34","0","Auto","Budget","Standard","57","4","F","S","2","19131.1","N","56.186667","T"
"2613","11","0","74","0","Auto","FreeLocal","Intnl_discount","86","2","F","S","2","38280","N","33.74","F"
"2617","6","0","58","0","CC","Budget","Standard","64","3","M","M","2","28766.9","N","46.84","F"
"2618","17","6","51","0","CC","FreeLocal","Standard","74","3","F","M","1","56722.8","N","60.593333","F"
"2619","2","0","17","1","Auto","Budget","Standard","19","2","M","M","1","5252.29","N","16.333333","F"
"2621","7","0","196","0","CC","Budget","Standard","203","2","M","S","0","72928.2","N","38.733333","F"
"2622","26","0","13","0","CC","FreeLocal","Standard","40","4","M","M","2","91272.2","Y","25.033333","F"
"2627","22","0","28","0","Auto","Budget","Standard","50","1","F","S","0","73228.3","N","70","F"
"263","21","0","139","0","Auto","Budget","Standard","160","3","F","M","1","87404.6","N","63.186667","F"
"2630","13","1","36","0","CH","FreeLocal","Standard","51","3","M","M","1","64792.3","N","52.146667","T"
"2632","29","0","8","0","CH","Budget","Intnl_discount","38","1","F","S","0","93322.1","Y","40.313333","T"
"2635","27","0","23","0","CC","Budget","Standard","51","3","M","M","2","49910.7","Y","51.52","F"
"2637","16","0","10","0","CC","FreeLocal","Intnl_discount","26","2","F","M","2","55860","Y","14.573333","F"
"264","6","4","153","0","CC","FreeLocal","Intnl_discount","164","2","M","S","2","20919","N","27.886667","F"
"2645","29","0","10","0","CC","FreeLocal","Standard","40","3","M","M","1","92414.7","Y","45.513333","T"
"2647","11","0","95","0","Auto","Budget","Standard","107","1","F","S","2","14578.8","Y","60.933333","T"
"2648","0","0","22","0","CC","Budget","Standard","22","2","F","M","2","87578.2","Y","53.366667","F"
"265","19","2","14","1","Auto","Budget","Intnl_discount","35","4","F","M","2","85394","Y","20.16","F"
"2653","29","0","90","4","Auto","FreeLocal","Intnl_discount","119","2","F","M","0","66666","N","60","F"
"2654","15","0","70","0","CC","Budget","Intnl_discount","85","1","M","M","1","2067.82","N","47.853333","F"
"2657","5","8","63","0","Auto","FreeLocal","Standard","77","2","M","S","0","30665.2","Y","22.88","F"
"2659","17","0","8","0","CH","FreeLocal","Intnl_discount","26","3","F","M","1","98680.4","Y","43","F"
"266","2","0","36","1","CC","FreeLocal","Standard","38","3","F","S","0","2121.36","N","39.786667","T"
"2660","13","0","144","0","CC","Budget","Standard","158","3","M","M","0","65619.7","Y","46","T"
"2661","10","0","93","0","CC","Budget","Standard","104","2","F","M","1","95620.3","Y","46","F"
"2662","22","0","151","0","Auto","FreeLocal","Intnl_discount","174","3","F","S","0","85275","N","70","F"
"2663","15","0","8","0","CC","FreeLocal","Intnl_discount","24","4","F","M","1","66921.4","Y","55","F"
"2666","25","0","252","1","Auto","Budget","Standard","277","3","F","S","2","57420","Y","43","F"
"267","7","0","65","0","CH","Budget","Intnl_discount","73","2","F","M","2","63566.1","Y","56.3","F"
"2673","14","1","149","0","CC","FreeLocal","Intnl_discount","166","4","F","S","0","89813.6","N","12.846667","F"
"2675","20","8","80","0","CH","Budget","Intnl_discount","109","3","M","S","1","16432.1","Y","20.92","T"
"2678","12","0","7","0","Auto","Budget","Intnl_discount","20","1","F","S","1","540.4","Y","39.213333","T"
"2680","8","0","22","0","CC","FreeLocal","Standard","31","2","F","M","2","80087.7","N","41.92","F"
"2681","21","0","256","0","CC","Budget","Standard","278","4","F","M","2","59691.3","N","38.04","F"
"2685","7","8","71","0","CH","Budget","Intnl_discount","87","2","M","S","1","37626","N","33.866667","F"
"2687","18","0","104","0","CC","Budget","Standard","123","2","F","S","2","3416.62","Y","22.76","T"
"2695","45","0","8","0","CH","FreeLocal","Standard","34","4","F","M","1","13829.4","N","20","T"
"2698","19","0","118","0","Auto","FreeLocal","Standard","137","1","F","M","1","82931.3","N","64.64","F"
"2699","17","0","27","0","CH","Budget","Standard","44","1","F","M","2","57483.9","N","44.026667","F"
"270","14","1","149","0","CC","FreeLocal","Intnl_discount","166","4","F","S","0","89813.6","N","12.846667","F"
"2702","21","0","192","0","CC","FreeLocal","Standard","214","3","F","M","2","28267","N","30.093333","F"
"2704","8","9","77","0","CH","Budget","Standard","94","2","F","M","2","36725.1","N","55.793333","F"
"2708","20","0","19","0","CC","Budget","Standard","41","1","M","S","1","94188.3","N","57.546667","T"
"2711","15","0","6","0","CC","Budget","Standard","22","1","F","M","2","91861","Y","41.98","F"
"2714","17","0","106","0","Auto","FreeLocal","Standard","123","4","F","S","1","12374.9","Y","33.493333","T"
"2717","11","0","12","0","CH","FreeLocal","Intnl_discount","23","3","F","M","2","84948","Y","29.446667","F"
"2718","2","0","50","0","Auto","Budget","Standard","52","2","F","M","2","30998.8","N","40.96","F"
"272","21","0","19","0","CC","FreeLocal","Intnl_discount","41","4","F","M","2","82644.2","Y","33.493333","F"
"2728","5","7","23","0","Auto","Budget","Standard","35","3","M","M","2","78554.2","N","16.7","F"
"2730","29","0","160","0","CC","FreeLocal","Standard","176","1","F","M","1","14085.5","N","19","T"
"2733","22","4","43","0","CC","Budget","Standard","69","2","F","M","2","88427","N","13.86","F"
"2736","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","3","F","S","0","74530.8","N","63.086667","F"
"2738","45","0","262","0","CC","Budget","Standard","265","1","F","S","0","32962.6","N","23","T"
"2745","11","0","5","0","CC","Budget","Standard","17","3","M","M","1","66931.9","N","63.933333","T"
"2747","33","0","26","0","Auto","FreeLocal","Intnl_discount","48","4","F","M","1","42000","N","24","T"
"2748","28","0","154","0","CC","Budget","Intnl_discount","168","4","F","S","0","43000","N","24","T"
"2749","25","0","61","0","CC","Budget","Standard","65","3","F","S","0","42000","N","23","T"
"2750","38","0","35","0","Auto","Budget","Standard","41","4","F","S","2","32098","N","22","T"
"2751","14","0","9","0","Auto","Budget","Intnl_discount","23","3","F","S","0","77726.4","N","56.72","F"
"2752","39","2","38","0","CC","FreeLocal","Standard","62","3","F","S","2","35000","N","19","T"
"2753","28","0","106","0","CC","Budget","Standard","134","4","F","S","1","2800.68","N","45.673333","T"
"2760","21","0","6","0","CC","Budget","Standard","27","4","F","M","2","64816.6","Y","31.126667","F"
"2764","3","0","25","1","CC","Budget","Intnl_discount","29","3","F","S","0","15989.3","N","61.693333","T"
"2770","5","7","76","0","CH","FreeLocal","Intnl_discount","88","2","M","S","1","84978.1","N","21.64","F"
"2771","21","0","85","0","CC","Budget","Intnl_discount","107","1","F","M","2","36647.9","N","49.986667","T"
"2772","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.2","N","41.226667","T"
"2773","20","0","9","0","Auto","Budget","Intnl_discount","29","3","F","S","1","73338","N","48.246667","F"
"2775","18","0","8","0","CC","Budget","Standard","27","1","F","M","2","16962.2","N","45.36","F"
"2786","0","0","15","0","CC","FreeLocal","Standard","15","4","F","M","0","55221","N","48","F"
"2787","28","0","60","0","Auto","FreeLocal","Standard","89","3","F","M","1","8073.11","N","52.646667","F"
"2788","24","0","5","0","CH","Budget","Standard","29","4","M","M","0","95448.6","Y","53.68","F"
"2789","28","0","97","0","CC","FreeLocal","Standard","125","3","M","S","1","24141.5","Y","17.006667","T"
"2792","29","0","9","0","CC","Budget","Intnl_discount","38","4","M","S","2","72084.7","N","55.64","F"
"2793","13","0","40","0","CC","Budget","Standard","53","3","F","S","0","42760.5","N","62","F"
"2798","16","0","114","0","CH","Budget","Standard","130","3","M","M","1","71472.9","N","41.913333","T"
"2800","21","0","87","0","CC","Budget","Standard","108","1","F","S","0","95786.8","Y","57.553333","F"
"2802","0","0","11","0","CC","FreeLocal","Intnl_discount","12","3","M","S","0","90321.6","N","55.113333","T"
"2803","18","0","136","0","CC","FreeLocal","Standard","154","2","M","S","0","90478.6","N","54.553333","T"
"281","29","0","116","3","CH","Budget","Standard","145","2","F","M","2","34577.7","N","63.253333","F"
"2813","12","0","46","4","CC","FreeLocal","Standard","58","1","M","M","2","53010.8","N","18.84","F"
"2814","26","0","32","0","CC","Budget","Intnl_discount","58","4","M","M","0","75004.5","N","64.8","F"
"2817","20","0","13","0","CC","Budget","Standard","34","2","M","M","0","19749.3","N","60.366667","F"
"2818","9","0","38","0","CC","Budget","Standard","48","4","M","S","1","57626.9","Y","43.906667","F"
"2825","11","1","22","0","CC","FreeLocal","Standard","36","2","M","S","2","89459.9","N","53.28","T"
"2829","2","7","11","1","CC","FreeLocal","Standard","21","2","M","M","0","9780.66","N","24.546667","F"
"2833","12","0","46","4","CC","FreeLocal","Standard","58","2","M","M","2","53010.8","N","18.84","F"
"2834","26","0","32","0","CC","Budget","Intnl_discount","58","2","M","M","1","75004.5","N","64.8","F"
"2837","20","0","13","0","CC","Budget","Standard","34","1","M","M","0","19749.3","N","60.366667","F"
"2838","9","0","38","0","CC","Budget","Standard","48","3","M","S","1","57626.9","Y","43.906667","F"
"284","10","0","137","0","CC","FreeLocal","Standard","147","4","F","S","2","19008.4","Y","52.166667","T"
"2840","17","4","49","1","Auto","FreeLocal","Standard","72","4","F","M","2","47902","N","26.033333","F"
"2841","22","0","178","0","CC","Budget","Standard","200","1","M","M","1","7545.96","Y","16.753333","T"
"2845","11","1","22","0","CC","FreeLocal","Standard","36","2","M","S","2","89459.9","N","53.28","T"
"2848","14","0","25","0","CC","Budget","Standard","40","1","F","S","1","13576.5","N","39.426667","T"
"285","23","0","126","0","Auto","FreeLocal","Standard","150","3","F","M","0","98056.3","N","55.966667","F"
"2850","20","0","39","0","CH","Budget","Intnl_discount","59","3","F","M","2","42031.8","N","50.753333","F"
"2852","24","0","35","0","CC","FreeLocal","Standard","60","4","F","S","1","75397.8","Y","57.66","T"
"2854","2","6","85","0","CC","FreeLocal","Standard","93","2","M","M","0","92881.8","N","21.38","T"
"2855","29","9","104","0","CC","Budget","Standard","143","2","M","S","2","43634.5","N","21.78","T"
"2856","5","0","50","0","CC","FreeLocal","Intnl_discount","55","4","F","S","0","68641.5","Y","47.98","T"
"2858","10","9","9","0","CC","FreeLocal","Standard","29","4","F","M","1","52490.1","N","19.193333","T"
"2859","22","0","40","0","Auto","Budget","Standard","62","3","F","S","1","13109.1","N","62.606667","T"
"286","0","0","2","0","CH","Budget","Standard","2","4","M","M","0","73400","Y","64.226667","T"
"2860","16","5","10","0","CC","Budget","Standard","32","1","M","S","1","92647.5","N","56.046667","T"
"2861","3","0","11","0","CC","Budget","Standard","14","4","F","S","2","21021.6","Y","62.753333","T"
"2862","25","0","179","0","CC","FreeLocal","Standard","206","3","M","S","0","74460.7","Y","55.34","T"
"2863","29","0","40","0","CC","FreeLocal","Intnl_discount","69","4","F","M","1","43894.5","N","40.18","T"
"2864","27","0","58","0","Auto","Budget","Standard","86","3","F","S","2","28787.4","N","41.666667","T"
"2865","26","0","9","0","CC","FreeLocal","Standard","36","4","F","S","1","94278.7","Y","53.12","T"
"2866","28","0","8","0","CC","FreeLocal","Intnl_discount","36","4","F","M","0","83900.2","N","45.04","T"
"2867","22","0","20","0","CC","Budget","Intnl_discount","43","4","M","M","1","13091.6","N","59.126667","F"
"2868","17","0","31","0","CH","Budget","Intnl_discount","48","4","F","M","0","91708.4","N","37.293333","T"
"2874","3","0","44","0","CC","FreeLocal","Standard","47","4","M","M","2","1765.41","N","18.766667","F"
"2875","22","0","34","0","Auto","Budget","Standard","57","1","F","S","2","19131.1","N","56.186667","T"
"2879","22","0","27","0","CH","Budget","Standard","49","1","F","S","2","6440.46","Y","61","F"
"288","2","1","43","0","CH","Budget","Intnl_discount","46","2","M","M","0","78894.2","N","28","F"
"2881","6","0","58","0","CC","Budget","Standard","64","1","M","M","2","28766.9","N","46.84","F"
"289","20","8","80","0","CH","Budget","Intnl_discount","109","1","M","S","1","16432.1","Y","20.92","T"
"2894","13","1","36","0","CH","FreeLocal","Standard","51","1","M","M","1","64792.3","N","52.146667","T"
"2896","29","0","8","0","CH","Budget","Intnl_discount","38","1","F","S","0","93322.1","Y","40.313333","T"
"2899","27","0","23","0","CC","Budget","Standard","51","4","M","M","2","49910.7","Y","51.52","F"
"29","22","0","178","0","CC","Budget","Standard","200","3","M","M","1","7545.96","Y","16.753333","T"
"2900","11","0","25","0","CC","FreeLocal","Standard","37","1","M","M","0","76161.4","Y","44.573333","T"
"2901","16","0","10","0","CC","FreeLocal","Intnl_discount","26","1","F","M","2","55860","Y","14.573333","F"
"2908","10","0","57","0","CC","FreeLocal","Standard","67","3","M","M","2","57360.8","Y","53.253333","F"
"291","14","3","45","0","CC","Budget","Standard","63","3","M","S","1","71329.9","Y","42.233333","T"
"2911","11","0","95","0","Auto","Budget","Standard","107","3","F","S","2","14578.8","Y","60.933333","T"
"2912","0","0","22","0","CC","Budget","Standard","22","1","F","M","2","87578.2","Y","53.366667","F"
"2913","25","0","32","0","CC","FreeLocal","Standard","58","2","F","M","2","86695.4","N","13.906667","F"
"2917","29","0","90","4","Auto","FreeLocal","Intnl_discount","119","2","F","M","0","68000","N","45.486667","F"
"2918","15","0","70","0","CC","Budget","Intnl_discount","85","3","M","M","1","2067.82","N","47.853333","F"
"2922","6","0","30","0","Auto","FreeLocal","Intnl_discount","37","1","F","M","1","80000","Y","63.353333","F"
"2924","13","0","144","0","CC","Budget","Standard","158","4","F","M","2","65619.7","Y","55","F"
"2925","10","0","93","0","CC","Budget","Standard","104","4","F","M","1","95620.3","Y","49.12","F"
"2928","13","0","11","0","Auto","FreeLocal","Standard","25","4","F","M","1","98453.6","Y","43","F"
"2930","25","0","252","1","Auto","Budget","Standard","277","2","F","S","2","57420","Y","47","F"
"2931","3","3","26","1","CH","FreeLocal","Standard","34","2","M","M","0","58986.2","N","26.98","F"
"2932","17","0","39","0","CC","Budget","Intnl_discount","57","3","F","M","2","47639.1","N","42","F"
"2935","22","0","103","1","CC","FreeLocal","Standard","126","4","F","S","0","39461","N","22.226667","T"
"2937","14","1","149","0","CC","FreeLocal","Intnl_discount","166","4","F","S","0","89813.6","N","12.846667","F"
"2939","20","8","80","0","CH","Budget","Intnl_discount","109","4","M","S","1","16432.1","Y","20.92","T"
"2942","12","0","7","0","Auto","Budget","Intnl_discount","20","4","F","S","1","540.4","Y","39.213333","T"
"2944","8","0","22","0","CC","FreeLocal","Standard","31","1","F","M","2","80087.7","N","41.92","F"
"2945","21","0","256","0","CC","Budget","Standard","278","3","F","M","2","59691.3","N","38.04","F"
"2946","28","0","113","0","CC","FreeLocal","Standard","141","4","F","S","2","11251.1","Y","61","T"
"295","22","7","65","0","CC","FreeLocal","Standard","95","4","F","S","0","20913.6","N","53.013333","T"
"2951","18","0","104","0","CC","Budget","Standard","123","4","F","S","2","3416.62","Y","22.76","T"
"2952","18","0","25","0","Auto","FreeLocal","Standard","44","4","F","S","0","93454.3","Y","48.533333","F"
"2960","0","0","112","0","CC","Budget","Standard","113","3","F","M","2","11234.7","Y","49.046667","F"
"2962","19","0","118","0","Auto","FreeLocal","Standard","137","3","F","M","1","82931.3","N","64.64","F"
"2963","17","0","27","0","CH","Budget","Standard","44","4","F","M","2","57483.9","N","44.026667","F"
"2965","10","0","32","0","Auto","FreeLocal","Standard","43","4","F","S","2","21274","N","45.526667","T"
"2968","8","9","77","0","CH","Budget","Standard","94","4","F","M","2","36725.1","N","55.793333","F"
"2972","20","0","19","0","CC","Budget","Standard","41","2","M","S","1","94188.3","N","57.546667","T"
"2975","15","0","6","0","CC","Budget","Standard","22","2","F","M","2","91861","Y","41.98","F"
"2978","17","0","106","0","Auto","FreeLocal","Standard","123","3","F","S","1","12374.9","Y","33.493333","T"
"2979","8","0","37","0","CH","FreeLocal","Standard","46","2","F","M","2","69133.9","Y","26.833333","F"
"2981","11","0","12","0","CH","FreeLocal","Intnl_discount","23","1","F","M","2","84948","Y","29.446667","F"
"2982","2","0","50","0","Auto","Budget","Standard","52","3","F","M","2","30998.8","N","40.96","F"
"2984","0","0","1","0","CH","FreeLocal","Standard","1","2","M","S","0","15924.2","N","14.46","F"
